id,author_id,parent_id,step,week_number,step_number,text,timestamp,moderated,likes
4512164,c7bc4a3e-e7b9-454c-8941-824895a37e58,,1.8,1,8,"Having an unusual schedule, and as I am planning everything using online tools, such as alarms, google calendar etc, I was thinking that we could use ensuing data to see wider patterns of activity and inactivity periods of people (when do people get active? when do they get inactive? when do they get to bed? can we infer sleeping patterns?). Could this data be used to improve existing services, working conditions and regulations that might be outdated? Am I saying a lot of stupid things here? :-))) There is a lot of privacy issues being raised with what I say I suppose.
",2015-04-20 09:01:03 UTC,,1
4512176,0667fb19-a7c6-43ac-8d9f-168ace97ddb1,,1.3,1,3,"Could someone explain to me the reason behind the second hypothesis? Specifically, why poor internet infrastructure might only allow search of past events.
Thank you. ",2015-04-20 09:01:37 UTC,,0
4512182,a5f700e9-5228-47d0-a60a-c9a0ecc3cede,,1.3,1,3,"Thanks for the example! Also it would be interesting to know if there is a difference between average internet users age which could affect the results. And why is Brazil so different from India, while both have (or recently had) about the same GDP?",2015-04-20 09:01:51 UTC,,1
4512204,f0fc23fc-b04f-474d-8861-b80888b1cdc9,,1.1,1,1,"what can i do after knowing generation data ?    

 public question
",2015-04-20 09:02:34 UTC,,0
4512227,d7d4c593-2ddf-4c52-8453-016b390b4af9,,1.5,1,5,Predict what future trend will be. ,2015-04-20 09:03:16 UTC,,0
4512230,7f8e7463-3687-43c3-b40f-573197320a47,,1.1,1,1,I am with you Peter! of for a bumpy ride here BUT bring it on. ,2015-04-20 09:03:19 UTC,,1
4512336,4e876838-6b46-47ac-9ada-a338607cc1d0,4512176,1.3,1,3,"I guess it's because in developed countries, we use the internet to e.g. book holidays, check for events, i.e. items in the future, because many organisations have that information and facility available for us to do on the Internet.  In a less developed country, there would not be anywhere near the same possibility to do these things.",2015-04-20 09:07:37 UTC,,6
4512351,2ee45d19-bd82-48cf-8c2f-4e5c5117d934,,1.5,1,5,"Google data can be used by companies to find out consumer trends. Whether it is the latest fashion, technology or brands, companies are exploiting unsecured browsing data to find out how their product would sell or be used in the information age.",2015-04-20 09:08:35 UTC,,1
4512409,b8c335f4-cfe0-483f-9b7f-ef5901de3860,4510734,1.3,1,3,"I'd echo David's thoughts, and perhaps go further. Twitter is generally labelled a social network. It can be that. But for many users it's more accurately thought of as an information network. To give just one example - every morning I get an automatically generated tweet telling me the water level in the stretch of river locally and whether it's rising or falling. No people involved. It's not all trivia and conversational yadda yadda. ",2015-04-20 09:10:23 UTC,,6
4512413,1430b3d2-97a8-4b91-9318-b4f1afc4d8ee,,1.5,1,5,"As a teacher in a school with one to one computer access I am interested in the nature of what peoples time is spent on. What proportion of time is spent on gossip, research or practical use of the internet.",2015-04-20 09:10:50 UTC,,2
4512483,c8d561e8-abb2-4106-b15a-f9a28f7ed6fd,,1.5,1,5,"We could do a similar analysis on terms across the political spectrum to get an idea as to get an idea of the true political groupings of citizens in each country. Matching this to the current political climate in that country would then enable us to understand each societies contentedness with the current regime, or the level of political influence the society holds.",2015-04-20 09:13:08 UTC,,0
4512508,931868c2-9e76-4789-82bb-f7ec053d6e76,,1.1,1,1,A bit sad to see my country (New Zealand) didn't even make it onto the photo map that Tobias used as an example of big data! Surely not from lack of photos being taken - looks like it was cropped off the edge.,2015-04-20 09:14:10 UTC,,2
4512527,f27a8480-13e0-499e-8205-35d581027b0e,,1.5,1,5,"Google has tons of georeferenced data that could be used for instance in tourism, in city planning, and any time you need to know (and predict) where people is going from where and when.",2015-04-20 09:15:12 UTC,,1
4512541,a16ddfb7-07c9-40e6-9457-d92eeb32c8f4,,1.3,1,3,"The fact that so many people are questioning the results/data etc is very encouraging. I became interested in data analysis last year and since then gobble up everything data-related. Approaching data with cynicism is actually the best way to engage in data analysis.
",2015-04-20 09:15:34 UTC,,2
4512549,137a92ea-1a21-43a5-aed7-40204e76d0df,4510078,1.3,1,3,I don't think it's the population that's the problem. NZ isn't shown even as a physical presence. NZ has a very high rate ot internet connection and use and the population is the same as Scotland. I think it can only be carelessness.,2015-04-20 09:15:45 UTC,,0
4512686,aa2a7660-a722-467f-9b0b-c145b2131cfd,,1.9,1,9,Really helpful and interesting! ,2015-04-20 09:21:22 UTC,,1
4512729,08c8adca-c746-4850-bc7a-2bd374836433,,1.5,1,5,"Gathering and analysing data is in place and being developed further. However, the outcomes are dependant on the cleanliness of data. Mis-spellings, plurals, slang etc will affect the results, so its a 'double whammy'. Data collection and Data Cleanse before analysis. Setting the standards, filters and auto cleaners are critical. Maybe this is another course but it would be interesting to learn what cleansing routines are in place today with say Google data. ",2015-04-20 09:23:16 UTC,,0
4512745,5117b2ff-c6bb-4f1b-b0d7-9b6f30973b75,,1.5,1,5,evaluate brand weight by number of mentions of a company?,2015-04-20 09:23:45 UTC,,0
4512797,0667fb19-a7c6-43ac-8d9f-168ace97ddb1,,1.5,1,5,"Because Google is so popular among the internet enabled, its data could be used as a means by which to predict trends in, estimate intelligence of, predict social/political events/activities of, and estimate mood of the Google using population. I'm sure there are also many more interesting things we can do, but I just can't think of them. ",2015-04-20 09:25:56 UTC,,0
4512854,931868c2-9e76-4789-82bb-f7ec053d6e76,4512729,1.5,1,5,To a certain extent it is pre-cleansed by Google suggesting search terms as soon as you start typing and correcting basic typos. This should remove a lot of duplicates due to mis-spelling and plurals.,2015-04-20 09:28:18 UTC,,0
4512857,c7af66d7-cfc1-4608-9faa-b227ac39c288,,1.5,1,5,"I think that with this data we are able to find out a lot of things, like the location from people around the world or the brand most searched on Google. This type of data can be useful for a lot of people too, for brands, journalists, travel agencies and others.",2015-04-20 09:28:21 UTC,,5
4512875,6cf36f5c-1a4d-4848-8dfb-2e2df10af50c,,1.4,1,4,"Interesting, but what percentage of searches use a date? What can the web tell us about the future other than what can be bought in the future? Or are we looking for some sort of presience?",2015-04-20 09:29:14 UTC,,0
4512879,a5f700e9-5228-47d0-a60a-c9a0ecc3cede,,1.6,1,6,Every big city should have such an institution!,2015-04-20 09:29:15 UTC,,2
4512926,7f8e7463-3687-43c3-b40f-573197320a47,,1.2,1,2,"Data collection and interpretation is vital for any  institution  that aspires to perform. For us in education, it gives us a clear indication of where we are going. This course will really come in handy.",2015-04-20 09:31:10 UTC,,1
4512944,931868c2-9e76-4789-82bb-f7ec053d6e76,4509790,1.5,1,5,Google already does this with Flu Trends (https://www.google.org/flutrends ) - well worth a look.,2015-04-20 09:31:56 UTC,,1
4512946,0667fb19-a7c6-43ac-8d9f-168ace97ddb1,4512176,1.3,1,3,Thank you very much. That does clear it up a bit. ,2015-04-20 09:32:03 UTC,,0
4513009,0667fb19-a7c6-43ac-8d9f-168ace97ddb1,,1.6,1,6,"Before this course data was just ehh.. data. 
But now, data is pretty darn awesome. ",2015-04-20 09:35:35 UTC,,1
4513041,931868c2-9e76-4789-82bb-f7ec053d6e76,,1.5,1,5,"From a commercial perspective, there is a probably a correlation between searches for products/services and sales. Once you know the lag time for different industries, it would make an interesting analysis of future sales that could probably have a bearing on companies' stock prices.",2015-04-20 09:36:41 UTC,,5
4513125,b36eec34-cabd-4f8c-9664-2f8bc67282b0,,1.4,1,4,"Fascinating piece of research -  I'm reminded of the work of Stanford psychologist Philip Zimbardo who has written on the past, present and future orientation of individuals. A brief summary can be found at: 
http://www.ted.com/talks/philip_zimbardo_prescribes_a_healthy_take_on_time?language=en#t-372125 ",2015-04-20 09:40:00 UTC,,1
4513136,1430b3d2-97a8-4b91-9318-b4f1afc4d8ee,4511324,1.6,1,6,Yes Trish just took your advice and agree. Very interesting and sheds some real light on the ideas introduced in the course.,2015-04-20 09:40:25 UTC,,0
4513161,825114b7-b321-45e2-b022-9735fd2557df,4512413,1.5,1,5,An ever popular question in my school in Rangitikei!,2015-04-20 09:41:46 UTC,,0
4513302,8a16a84f-bad5-4c4a-b801-0804e4942c85,,1.8,1,8,"I am a retired chap who doesn't go out much. Don't have a smartphone and I am not signed up to any social media. Nevertheless, even I, generate a lot of data by using the internet,  buying stuff online, watching netflix, using my credit card in the supermarket. Etc.  ",2015-04-20 09:48:14 UTC,,3
4513304,b8c335f4-cfe0-483f-9b7f-ef5901de3860,,1.6,1,6,"Loved Steve Koonin's reminder to be sceptical. ""There are all kinds of patterns in the data, most of them are nonsense or misleading"". As he says, the talent you need is to ask the hard questions and really understand which are the valid ones and which are the noise. 

I'm still reflecting on that & the future orientation index.",2015-04-20 09:48:20 UTC,,23
4513354,f8d0e76a-adec-40e2-871d-7f9c37ccaeef,,1.4,1,4,"This was a wonderful piece of work really there are lots of useful tools needs some critical thinking to find out.
 ",2015-04-20 09:51:02 UTC,,1
4513387,825114b7-b321-45e2-b022-9735fd2557df,,1.5,1,5,"As a teacher, I am aware that students use the internet, and especially, google, to do their homework. So for me it would be interesting to know a) what they are looking up and b) what they are not looking up. Are students searching ""contractionary fiscal policy"" or ""what does the reserve bank do?"" or are they looking for a google image of aggregate demand and supply. The latter suggests they just want to insert an image, the first perhaps a student is a little unsure and wants to check, while the middle one suggests that the student has no idea and cannot even frame the question. So I need to reteach the middle student. 
Unfortunately a specialist subject (economics) in a small country (New Zealand) may not generate enough data. 

Manuals for products. The next issue is related; people frequently ask google (or even YouTube) for information that was in a manual for a product. So ""how do I incorporate sound in powerpoint?"" may be asked sufficiently often that Microsoft could pick it up from 'big data'. It could be that the steps are not clear enough or not intuitive, so perhaps the company could work on these ""frequently asked questions"".",2015-04-20 09:52:38 UTC,,2
4513393,b5c6e33a-ee61-4f80-a202-d4c7a12ad205,4510454,1.1,1,1,I loved both of the talks. I thought Jonathan Harris was a really interesting guy. I also really like the idea of crowdsourcing for the greater good. However if google own all the digitised books can they at some later point add a payment model? ,2015-04-20 09:52:53 UTC,,0
